DEBUG 2023-09-14 13:23:32,227 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:23:32,230 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:23:32,230 interactive is False
DEBUG 2023-09-14 13:23:32,230 platform is darwin
DEBUG 2023-09-14 13:23:32,256 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:23:32,257 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:29:15,587 /Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/edostavka/views.py changed, reloading.
INFO 2023-09-14 13:29:15,823 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:29:15,926 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:29:15,928 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:29:15,929 interactive is False
DEBUG 2023-09-14 13:29:15,929 platform is darwin
DEBUG 2023-09-14 13:29:15,967 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:29:15,968 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:29:25,753 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:29:25,865 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:29:25,869 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:29:25,870 interactive is False
DEBUG 2023-09-14 13:29:25,870 platform is darwin
